person_id,cpgt_dim_1,cpgt_dim_2,cpgt_dim_3,cpgt_dim_4,cpgt_dim_5,cpgt_dim_6,cpgt_dim_7,cpgt_dim_8,cpgt_dim_9,cpgt_dim_10,cpgt_dim_11,cpgt_dim_12,cpgt_dim_13,cpgt_dim_14,cpgt_dim_15,cpgt_dim_16,cpgt_dim_17,cpgt_dim_18,cpgt_dim_19,cpgt_dim_20,cpgt_dim_21,cpgt_dim_22,cpgt_dim_23,cpgt_dim_24,cpgt_dim_25,cpgt_dim_26,cpgt_dim_27,cpgt_dim_28,cpgt_dim_29,cpgt_dim_30,cpgt_dim_31,cpgt_dim_32,cpgt_dim_33,cpgt_dim_34,cpgt_dim_35,cpgt_dim_36,cpgt_dim_37,cpgt_dim_38,cpgt_dim_39,cpgt_dim_40,cpgt_dim_41,cpgt_dim_42,cpgt_dim_43,cpgt_dim_44,cpgt_dim_45,cpgt_dim_46,cpgt_dim_47,cpgt_dim_48,cpgt_dim_49,cpgt_dim_50,cpgt_dim_51,cpgt_dim_52,cpgt_dim_53,cpgt_dim_54,cpgt_dim_55,cpgt_dim_56,cpgt_dim_57,cpgt_dim_58,cpgt_dim_59,cpgt_dim_60,cpgt_dim_61,cpgt_dim_62,cpgt_dim_63,cpgt_dim_64,measurement_date
3,0.10523560128146843,0.6778890962372272,-0.29836004548005857,-0.6999969033295141,0.2929314623923424,0.15220821420538896,0.5345935745502257,-0.24657628703571235,0.8193966313922826,-0.8801103372224979,0.3521022671325497,0.2266128708064748,-1.1164713167235873,0.033604035051577594,0.7416395357721107,0.7466593074436669,-0.5811843015382887,0.6900715018020379,-1.149750280328398,0.5583784445202898,0.3033696644624845,0.5676166772681527,0.24023727167980252,-0.2339070341020633,0.2879838623838022,0.0844975716433653,0.011813846460179333,0.2800149209024736,-0.07368169916811598,-0.03673550422750882,-0.6918860287214802,-0.5446764447070961,1.0353141530121777,-0.4123409822665683,0.6265572061017535,-0.34039676304216554,-0.4256303243838004,0.268797755762386,-0.419358240372506,0.20321837299833626,-0.19100938612317508,0.15257865243417715,-0.021011741426365287,-0.35994180895715083,0.028125800565920924,0.2516430362330807,-0.5024864215107683,0.03235871393215351,-0.3953449757254355,0.3276770826442102,-0.017554818113385908,0.23682011680157622,0.06308616875367233,-0.46960601328058327,-0.32940197597097226,0.367704616503145,0.22513114418428817,-0.5897025269225302,-0.04571850312622004,0.0835595432758678,-0.12610282298004696,0.27196186599775035,-0.08078652261760237,0.01097921216438953,2020-04-11
95,-0.03576540418830444,-0.3131645456972081,-0.2685653835113902,-0.23158681641647513,-0.7703256303335816,0.29777125028825924,-0.8436079462558049,0.7066671863579521,0.7504226334004493,-0.14473349791797943,0.8037928512568556,0.1588725003981328,0.5148820929078637,-0.5935934071157856,-0.1369682781963337,-0.8611595848283731,0.024220953024875046,0.10103810306790727,0.5261122645370742,0.28427614156544295,0.36567321860891694,0.13357486478522237,-0.13274119426880837,0.0253637130584824,-0.021303164664556656,0.4172391604376639,0.4427782731179192,-0.5291030376464517,-0.39597137769073554,0.5361411140809285,-0.3021498637040352,0.08965880549690143,0.35430322574465567,0.9418114482311033,0.3153354299577217,-0.19545628220334074,-0.21624474248347827,0.19329096741661758,0.1619344594080297,0.33402556973154335,0.27426275552413387,0.1362943925885746,0.23516413822043775,-0.36636212235965426,-0.3178845892906062,0.1354319807302372,0.06083729385041707,0.2938067885434237,0.029473887807762885,0.29753975237826524,-0.16586831744509414,-0.40275703667023355,0.19590099947554215,0.9473315092892378,-0.22096819581657312,-0.024538468166347537,-0.28856928477360844,0.1716020152252549,0.2636739593844355,0.5165603869848217,0.5900035887664612,0.3998270316813637,-0.31253251318084024,-1.2071129778120555,2020-04-12
71,0.0191935831675096,0.21490252297816562,0.03565048032610357,-0.6861329654734748,-0.10423752592086236,-0.07675159753913464,-0.13438943879353904,0.38013164188478515,-0.08392846189657228,-0.38364513895079677,0.21584844197444966,0.29790081825003323,1.0346021155763354,-0.15111473181372714,-1.2313382019420525,0.34527177761167893,-0.22712310691482432,0.24958381176253602,-0.8037882630076081,0.9614117199685539,0.2883986889823793,-0.5299925816587083,-0.3841873244247524,-0.009701987281754032,-0.8789646715100261,0.3805438711237819,0.24492035502770557,-0.38200490643045915,-0.4452628071894979,-0.7229431671617016,0.6224732371237703,0.34110081943156145,-0.30789071202402796,0.5587414501958667,0.01209798642200243,-0.3413369742771497,-0.15003651505446014,-0.21531184804066347,-0.3044482657509329,0.8467212960395386,0.28414964839198303,0.015834118838558762,0.050855835269315426,-1.0904353166596974,-0.17032450527487755,0.5279558612532108,-0.13252066014317693,0.367194016999433,-0.21146668209586975,-0.8156905032104979,-0.3371981069776171,0.14780287025165081,-0.18798185955444507,-0.2617997258706018,-0.31130040112687307,0.9626335430061448,-0.1361210675511873,0.6705223941471582,0.09192130351019724,0.008055613012284349,0.176044260626372,0.5935907371330783,-0.6449663001631791,0.21971428315039598,2020-04-13
87,-0.6992725697795602,-0.5876249419325178,0.5308019681508407,-0.22037214161392613,0.33119954213182007,0.7822732130766,-0.31618438468304355,-0.6109550146070086,0.7934168845743931,-0.44896772898081544,-0.40405499051741683,-0.6653752800300835,-0.38213656153138637,0.47907231040111464,-0.08744641852175453,-0.47137808570382017,-0.26731490476356884,-0.19482919750552258,-0.6853001769331566,-0.22038386527925086,0.5523536824835432,-0.10027923988080335,0.07161790563884095,0.7265395740592171,-0.059210535984356744,0.19210060232155243,-0.09881636249555202,1.2134013388865648,0.2765297049046708,0.18094915526411925,0.1079452276841858,-0.7225011082699485,-0.5771346064563904,-0.1673574165734901,0.03713310974504927,0.6349941150207784,0.3790156003386842,-1.0094670391746474,-0.5807451045700034,-1.135153107443334,0.36306417392367996,-0.41941356063457025,0.911546349380105,-1.083984766058979,-0.21168607561071373,0.7330048410011515,-0.21614116330460056,-0.45316989404867886,-0.792323351068065,0.7333531739695186,0.14499424614291065,0.27699469349796374,-0.029310869567907204,-0.21384999543045802,-0.4142327923809304,-0.42511115669988,-0.14197599363170357,0.3961198614962829,0.20309305574965206,0.25074466809055834,-0.05552976515572804,0.39705334006238585,1.3557271963169464,0.062458550009784335,2020-04-14
99,0.8236237551928627,-0.3763621943012641,1.1040481002168419,-0.32640060359939044,0.47041458097424976,0.2992632376074472,-0.28385969585644294,0.12167989460830013,0.4893232302862482,-0.08681697973397157,0.30809157120866093,-0.08121302353212036,0.3165914431965097,-0.5930481791838151,0.0852107425048165,0.404393507670965,0.047527284251651904,0.6342541156728977,-0.22427001013951206,0.0038974969340305923,-0.265174494313299,-1.0184198872512251,1.2360186099855364,0.7346844500939456,0.1901417053990985,0.43608051671896547,0.18027983441340195,0.07040103758620765,-0.16295709098165057,-0.20908028416136595,0.3619164170838245,-0.06471297001456897,-0.4419698722085132,-0.6106887220997624,-0.5366126104780553,-0.027818347361516543,0.0821445626686368,0.4206983092500784,0.13962440419851505,-0.2160753535017279,-0.7262133434123228,-0.43844010931044197,1.0227567041280026,0.3242504440712479,-0.21549405474211905,1.350803993792116,0.8558401174569669,0.020085515574719652,-0.32490446577880067,-0.2591973220415114,-0.07611076383075771,-1.63630116072141,0.3928648789941517,0.8172565472581504,0.05072226626777215,0.3046481838844032,0.1277011958212377,0.2801609399352135,0.26720289422290006,-0.21323332035401135,-0.20839439340369637,0.23799910925667556,-0.47415735912398516,0.14110903149194828,2020-04-15
81,0.37446340176439535,0.020899218128362585,-0.8035181049632322,-0.38774343316239196,0.5433807478367845,-0.11030715287584457,0.1869218473150399,0.014963725025506467,0.21817396799683053,0.3164792214716072,0.4616876496912941,0.5210957350179087,-0.1957809283799457,-1.0122604314680947,-0.7304166699047253,-0.7751957869461565,0.30196101255772934,0.07768785535011094,0.4057057745231851,-0.5132817891358423,0.1663101295267738,-0.2938859843341477,-0.441721697634264,0.4009353183818355,0.8317996792177227,-0.029431744044865985,0.9285327578512013,-0.21928540896630086,0.08333517001750446,0.30455352734308666,-0.14719106951707983,0.20214462047174545,0.12461413353505764,0.8870774859495032,-0.38023498858209026,-0.04808954570240385,0.13135886254986762,-0.3724352265053852,-0.5054969504533705,0.17898269473046338,0.19681044149213625,-0.15586296301007882,0.6335047266497226,-0.24632056411385733,-0.04357292795853335,-0.1768720316967031,-1.2585689568020004,0.6537566770829603,-1.021388293194826,0.40622585725144866,0.11142799327127484,0.9557440719826285,0.12373494119301374,0.8465446679307747,0.4305295401631427,0.37318733095385936,0.18954815527147872,1.30474010314652,-0.6776754424744937,-0.40347171268171317,0.24978082390714684,0.3365655740299825,1.0289045260891092,0.000976869017725289,2020-04-16
65,0.575924027518849,0.43031684117957686,0.8329651921796417,-0.6352628268381876,-0.3189940237375815,-0.5848868041755297,0.4117299240020872,0.08785908543079067,1.2066583449162689,0.364917803233964,0.6548404287176229,-1.1184677973727888,0.5071180606041037,0.4415185273327473,-0.5173194638707822,0.011213726754788834,1.1331001501411744,0.24735162420104942,-0.04030422928884493,0.2577373417342534,-0.20067255222325298,-0.06678911888645508,-0.5929500305130069,-0.35122196374702963,-0.07484562930853518,-0.3485455632933869,0.2806778402134607,0.10383308634224382,0.015422096679632936,-0.17825466497327927,-0.5766467520655507,-0.0031027635389855174,0.06994402872238113,-0.6540777431379637,0.6674732145413648,-0.5405740325662853,-0.22798070675934828,-0.08291967649617003,0.6806570079383921,-0.3145348174252565,0.862980592768537,-0.36350700770349853,0.44933576528294394,-0.10398747953129688,-0.30726395549966856,0.20091750777804995,0.09372470345175377,-0.10196840161331207,-0.0952581209507771,-0.14918455934428934,-0.36519902957680916,-0.3757242170279701,1.2794338960380252,0.39024838851517635,0.35310977325262916,-0.7964683672742509,-0.4078847305444136,-0.36464662578927687,0.7033699756074933,0.12745546856171225,0.4942792220161349,-0.2527828265504543,1.0338279161986408,0.08993050715832482,2020-04-17
31,-0.38899515615949015,1.120159735763777,0.12419794180781923,0.08380470705927633,-0.4319100703672142,0.5984086708481826,-0.24915883893192625,-0.42119159577431886,-0.9729450481241814,0.10207387612274128,-1.1061667419407224,0.5904259987972486,0.9616492860961862,0.3402050506373015,1.0867944175576676,-0.029746801387286876,0.42227005382707944,0.38896570726100993,0.059593184097305386,-0.22232788160281491,-0.8371521094363346,-0.21724011413786906,0.38489067697625917,-0.5016863447404452,0.24735482068934336,-0.35144901007201623,0.35247833189678995,-0.2968862320336114,-0.42237595156390517,-0.5568043036105561,0.5187508658187355,0.23829369825482205,-0.08590786341142845,0.09551069225905047,-0.20669209085288862,0.2333716225199653,-0.002441544406192915,-0.6007968087252742,0.08815598824598136,0.21609870270590953,-0.19948924545966304,0.29558662282074954,0.24999562747123055,0.08753271039599653,-0.6045136153505772,-0.11414008377968343,0.32102557076102506,-1.1204944159705725,-0.8086470742671066,0.07556714686116581,-0.6137154769722871,-0.7539424266259942,-4.009462888975216e-05,0.5971352453441464,0.0592415178272523,0.12255655374294303,0.3011092380888753,0.45165187196274614,-0.05547926959775263,-0.02424131640171552,-0.46643763177860553,-0.1266380958414647,-0.1743376622485326,-0.04942960008949513,2020-04-18
13,-0.22079964284109047,-1.1236152294985948,-0.48992433172279143,0.15769526365701492,0.45476162156878264,-0.6142674778607046,-0.20330365987985888,-0.6645318967819682,-0.15054645042970158,-0.621404473617662,0.24774529618563465,-0.17865025930831735,0.10458204091315677,0.40066116899932824,-0.5156975540911561,-0.5001793694032998,0.7142206878618192,-0.5436281021294803,-0.05830874566552145,1.0194330361536879,0.009576790186234023,-0.6289920090845981,-0.08110995209515479,0.28282096315939753,0.6636664984649593,-0.4831595472680987,-0.8142687159528281,0.6612812156262657,0.45486596058203677,-0.14157160864885032,1.3995255244952418,0.663891918857194,0.18168924101724107,1.0066224140740312,-0.7230906592475631,0.46624974375952205,0.4702900791031945,0.41292488859781107,0.552895194860687,0.14734600615526264,-0.06385279383207813,-0.3937044288919383,-0.20117023850810936,0.18159809698499546,0.3592657346410718,-0.2899454226535808,-0.5200403464926197,-0.75074082861579,-0.152618927470864,0.2009769546570943,0.6098101115285596,0.013658540714280996,1.0181900255924439,0.3357223032361441,1.0680629741628869,0.20197333927238742,0.3644784915498626,0.022194004201589342,-0.0052554558940155925,-0.7202418780935413,0.71106316681641,-0.2815149861727038,-0.5673954320949527,-0.604250155849325,2020-04-19
8,-0.08959520309920221,-0.11337033812250946,-0.22117673995479425,0.3358173660356945,-0.25889376182890517,0.118336745690157,-0.7506983517950008,0.3695609288146101,-0.18340559671358078,0.6820869912655289,0.46415749338288625,1.031093685623211,0.41189581714326523,0.6370637786527853,0.1694474684163207,-0.3279823810120965,0.34943021752861025,-0.16109124543318698,-0.6127008096594816,0.504880093708166,-0.933089376519265,-0.22796007129481657,0.2953606759027679,0.9804895012493964,0.9505953035503252,-0.38404458107955913,-0.8243627920883947,0.6234788308481876,0.92039832377515,0.27143105722837696,-0.7709575562777792,-0.28081794345323996,0.41467601951816163,-0.38846879191712685,0.17331612661289653,-0.28284405336808865,0.8208474742258829,-0.20288987149325474,0.26836016002685426,-0.08317649433625111,-0.42236056092924806,-0.9305608054572655,0.3192665260110857,0.09022689287221747,0.20859282830131917,0.9888954019731339,0.6693742814100567,0.06583285956575217,0.314367117412623,0.07687084920857358,0.21505382450939453,-0.13725329732644945,-0.5872242860961926,-0.6445111135524255,0.06150760074805057,-0.38280293293956313,0.205841630639119,-0.3636373677942559,-0.05135400945807269,0.10980375048927525,0.3203545597804799,-0.2054885116129898,-0.04302985809005954,0.1189995001819399,2020-04-20
