person_id,methylgpt_dim_1,methylgpt_dim_2,methylgpt_dim_3,methylgpt_dim_4,methylgpt_dim_5,methylgpt_dim_6,methylgpt_dim_7,methylgpt_dim_8,methylgpt_dim_9,methylgpt_dim_10,methylgpt_dim_11,methylgpt_dim_12,methylgpt_dim_13,methylgpt_dim_14,methylgpt_dim_15,methylgpt_dim_16,methylgpt_dim_17,methylgpt_dim_18,methylgpt_dim_19,methylgpt_dim_20,methylgpt_dim_21,methylgpt_dim_22,methylgpt_dim_23,methylgpt_dim_24,methylgpt_dim_25,methylgpt_dim_26,methylgpt_dim_27,methylgpt_dim_28,methylgpt_dim_29,methylgpt_dim_30,methylgpt_dim_31,methylgpt_dim_32,methylgpt_dim_33,methylgpt_dim_34,methylgpt_dim_35,methylgpt_dim_36,methylgpt_dim_37,methylgpt_dim_38,methylgpt_dim_39,methylgpt_dim_40,methylgpt_dim_41,methylgpt_dim_42,methylgpt_dim_43,methylgpt_dim_44,methylgpt_dim_45,methylgpt_dim_46,methylgpt_dim_47,methylgpt_dim_48,measurement_date
51,1.0333903962640718,0.4102659694294144,0.39371262303074256,-0.06698120195103599,-0.2594864434531035,-1.173502149984761,-0.0373799550553923,-0.021298895510871142,-0.06703522393266431,0.7208645562039203,0.4994188452148386,0.3849382316630776,-0.026414876795944613,-0.5598288447567301,0.4768435173801524,-0.1075417986821389,-0.4107579031641968,0.28007230480133155,-0.30480021363605525,0.3704268895940228,0.03739877726528219,0.8239671834400747,0.65902294808553,-0.5142134053803499,0.20091727099181292,-0.7472194292038499,-0.3485669331012872,0.6082301188079249,0.4656992997745644,-0.15415836034196603,0.07666073993054011,0.4147760691660182,0.23042894935959427,-0.03656062665425801,-0.3632840345224885,0.22143364849864355,-0.4356962311544805,-0.055076733296557163,0.4200563667412787,0.9446457216439702,-0.7774124470662689,0.6111011941421793,-0.2605112635488549,-0.8690195827518424,-0.7358255348258432,-0.19892381262013709,0.3951183947515385,-0.30944405227738736,2020-05-15
64,0.4524705240887719,0.14205097349860146,0.086528543377282,0.15497570939464467,-0.266317021256827,-0.1831220911926641,-0.13801755583521216,1.1609454494963038,-0.21756891203113354,-0.37816032284380996,-0.33113781046499474,-0.1852703264616016,0.04600506697456219,0.41890522985049855,0.8366462513018084,0.008232894115329846,-0.7311361349727667,0.34470726919163314,0.555542314596115,-0.48626314749882477,-0.6146802999906182,-0.6038005443096552,0.238954702576049,-0.7058036407839161,0.7888258853520324,0.023318327715682263,0.7602471067220756,0.7503160313722957,-0.5007087545929805,-0.4455485265688076,-0.34081675885210777,-1.20030480835487,0.9814566959427232,0.08292646350199359,0.24869689382879268,-0.15176893610327036,0.44609919108563906,0.24858780092155175,0.025794828857848076,0.09542926030762582,-0.12854362198362657,0.008653150624230777,-0.14906496820546233,0.06760304146234314,-0.16762680645020675,0.7827680928580142,0.15222463658882998,0.29197644145810847,2020-05-16
55,-0.21268692540204232,0.4751789870614571,-0.21735001085032793,0.08247885410146001,-0.41826848422201834,1.2501926063003892,0.42277493927702936,0.09785964518475374,-0.7522748749520218,0.4160448974876695,-0.21595744375491108,-0.5971195048708429,0.48372916285885115,0.0036609937339189776,-0.6059716475660165,0.27851687450744533,0.2805069128089787,0.1363004286691654,-0.32119394172059856,0.3609295239586586,-0.6755372444831143,0.4782731928735129,0.22298118977371453,0.3342489010169556,-1.154826538185749,-1.0339127195232798,-0.8688262760081216,0.7601508417584343,0.39089892830888817,-0.38405511859587194,0.18628752362026468,0.9623429146943198,0.5982769970703496,-1.0509354709113885,0.7389745009240757,0.0786117395057614,-0.20648871549386655,-0.07940297336671895,-0.4872545098616517,0.6910483152581413,0.09608668344020652,0.48648279570251535,1.1773352261918768,-0.6485097501165009,-0.08268434554664486,0.7036522167783327,-0.257947151573561,-0.2412223762213139,2020-05-17
54,0.16972134924635263,0.39829472019819734,-0.009131361351789958,-0.11677983236044527,0.20135860836402691,-0.6963909272480115,0.16239467225996562,0.44319111338451145,-0.06124205129206482,0.3785789090298126,-0.11121070869495892,0.08143230239183141,0.639020502149882,-0.45993447718888464,0.6340985729878775,0.11138272300404854,-0.3302901249273846,0.6108254417815169,-0.5072915980064981,-0.15230121156533594,0.30731944687422347,-0.2406206683341489,-0.8227496163093999,0.08995526849316421,0.3318403055214742,0.3775443345298355,-0.4106620058168693,0.003578902418370445,0.6289113772798312,-0.6961944403461608,-0.25151184673653104,0.45666394766947693,0.18478353284382107,-0.511364973251093,0.17229412279069867,0.5018809130060469,0.498623766212008,-0.5322752251944103,-0.11783301669174831,-0.4436403506967151,-0.4943624621325114,0.41300138378128587,-1.1834676421659098,-0.4241035981778656,-0.38208170701851857,-0.44294188722881817,-0.9070386676304047,0.12965360185983496,2020-05-18
73,0.49693912638156884,0.18704210584981018,0.4524928954685987,-0.3377741642296048,-0.22849710691571828,-0.4624347673996006,-1.1158012929692203,-0.20302104659385276,0.056294153162799856,0.41460309637770615,0.18498832381357697,-0.4830389247598023,-0.0762121776832546,0.2481588543824195,0.5951857542598239,-0.08897399357434509,0.4737900745676647,-0.12501937091975662,-0.12188129558066814,-0.5820964103812322,-0.17017828018769168,-0.7286739013457116,0.5399149455732437,-0.8934240369143758,-0.06404308447323277,0.1005263128306295,0.26121916661214084,-1.57924008865072,-0.4716330030722804,-0.17420772077008326,0.5555355120581486,0.3993236891728384,-0.06347851564943616,0.5966266657917183,-0.0867105282077012,-0.17830595708899605,1.0846100351578296,0.6504790353320253,-0.40575501440827444,-0.7816746351077816,-0.47937594417559914,0.7322822146537101,-0.6528716214715731,0.5247175945783957,0.5885105609270905,-0.059372787339583344,-0.8426004167822668,-0.33004388881710256,2020-05-19
92,-0.047617226521354084,-0.28254093442216077,0.02836684248717663,-0.1676436078694177,0.11456281087056046,-0.5904778737864462,0.2323016235715927,-0.29941078421545136,0.8542380511225022,-1.1126506993355434,0.4203638612013302,0.09979328804253021,0.16626636839729522,1.0638704897180686,-0.5210985826871641,0.8673506693569537,1.0428165766581146,-0.3122740371703065,-0.23676820115043493,0.4796778595345105,0.03461450682475568,-0.0713680302953709,0.23718321725295968,0.18906096673417627,-0.011407387923650942,-0.43419426175296105,0.03469230365995299,0.27423636886461455,-0.5886377797660498,-0.35274889955803657,0.3250337055424509,1.0088783488693511,0.2830969181230529,-0.25770650246835086,0.17170932566294972,0.18628482983597325,-0.6295142442767518,-0.6817267733735907,0.8431248414622999,-0.36856074733587896,0.07145702218720337,-0.05484436078190707,0.034112912372618605,-0.5400879052148903,-0.36847355639695745,0.41799411447143486,-0.02321924603572949,-0.26308565749152213,2020-05-20
8,0.578672855020747,-0.6492182781535705,-0.7628305200405718,0.4353842506856823,0.353340819588722,0.06943940741927068,0.09259551223918888,-0.14762111619141408,-0.06839087514845928,1.0491890755721538,-0.18797734267231656,0.2929822825481609,0.08589392842942661,-0.06931573463604178,0.4151129760827531,0.19931800401132696,-0.12341142422037285,-0.16398079009052,0.1753046076085596,-0.18262407637718553,0.2205165449394967,-0.2278575574221376,0.2973203908213094,-0.6203464722839387,-0.7519840502313003,0.28180392006825516,0.28738162076460166,0.6857827878776871,0.5208728814953544,-0.6608978886983188,-0.5267431350626393,0.056849904826202766,0.10752561659572693,-0.5371080208660267,1.4248880654740408,-0.24465854979871088,0.1431057080779046,-1.0534439215161446,0.22252820085229297,-1.044951542492472,0.5568226694858913,-0.3466346495309861,0.09284200184496538,0.08473260751976758,0.875239252415077,0.4052269539903457,0.007159319413988712,-0.44504422393270254,2020-05-21
95,-0.34001836601695745,0.23264702750381722,-0.49796815617792556,1.0722509290601483,0.6147947491953278,0.6161555165765322,0.23507933534606054,0.22451906024105395,-0.36417653214221835,-0.6743251873768016,0.36256896450924275,0.3385011548278825,-0.5760324757118209,-0.15914129847196568,0.28273668764155724,0.8259779366964569,-0.23405260524796948,-0.8894859157456935,-0.1861320042025995,0.12992115639474966,0.384484658260842,-0.004798385826095045,-0.4908756322816852,0.43969286140480934,-0.3692904510224132,-1.7455278818840094,-0.14479315117921257,0.045040977118612525,0.5535476882284647,0.2783922788210771,0.3076808842780205,0.43833517924679294,0.0021496651244253665,0.9948446465947506,-0.7991767676513197,-0.5561654360381061,0.26464024533927627,0.6321434987756417,0.6646475939408264,-0.2620449349532368,-0.15523310135300128,0.11630489057038285,0.4264794301607502,-0.3874570909981489,0.6994021912627608,0.6605991829218449,-0.8283857929782827,-0.08400148954167164,2020-05-22
1,0.04012489257661757,0.37863158787302126,0.3967779599666969,-0.20240118893440198,-0.5908534240455535,-0.18465416029190207,0.250196549168912,-0.28786777685658993,0.7553601164541969,0.5771892855230917,-0.5400569294102239,-0.9017114692247686,0.4264625948965081,0.007590232006193843,0.471021321604228,1.0146166199597373,-0.792316207650473,0.056208547828809116,-0.012530840702533049,-0.27882372435377134,0.2714361076860626,-0.0289695037475853,0.3083263167591376,0.17823905638693488,-0.00014408459394147792,-0.2594441245930104,0.093968334661463,-0.3295238376499459,0.10864569225578177,0.06821264479313761,0.0776085517603417,0.2936340598655879,-0.07519343153603668,0.3849332022431551,-0.20627336703392393,0.1368229781378655,0.779344463503715,-0.5017225681212243,-0.3946149198015108,0.06352930734181092,-0.26601558348809023,0.09768759173850358,0.15660420272267,-0.3445495456327273,-0.6466339393956319,0.6756516015007996,0.3782353080946533,0.7670380576629846,2020-05-23
80,0.07414915708481558,-0.23336915579008355,0.5257930425680207,0.3594063185765367,0.05808830756078662,-0.2154008016259558,0.843531773127832,0.13306487467796485,-0.26059107350915345,-0.4717410270723044,0.4586437488847663,0.5896971429318019,-0.41069830644148353,0.190516985701986,0.26875479746630254,0.3011493134615787,-0.12716495930094662,-0.8000535402632636,0.05459779375315715,0.9398315125475788,-0.8099232836921507,-0.1887552423985691,-0.11605451040081838,-0.6200889546764892,0.38141151850233174,0.7414550408607162,-0.4153995384427193,-0.8566586333006845,-0.42188106915669704,0.6731114623832817,0.4004460741236605,0.5425169097002481,0.19041304176881527,0.17907527170426624,0.36751940552851664,0.04037832418740033,0.5557834706416533,-0.17917362019272334,-0.690954559153379,-0.25533258734683845,0.441881952949247,-0.25876549083583794,-0.31986388669733223,0.2829103719688429,-0.491572354166791,-0.1873800899127787,0.4284147612066451,-0.10359573753609455,2020-05-24
70,0.10692792373195865,0.5413522184196595,0.2543911244539921,0.46618379373405866,-1.2599294596721997,-0.5984796789077571,0.5224429350224001,-0.2319274051832283,-0.5547744222516618,1.3413054706000425,-0.050341820538430865,-0.268946052825438,1.166871778460915,0.37243222145284766,-0.5079694134818389,-0.12881124946601447,-0.21579124734047223,-0.8390099637861896,-0.8767272515201981,-0.7677735968007156,0.4502390881418575,0.4777642722251969,-0.2409880782036185,-1.1487720045933312,0.0836886492393796,1.7826345647865978,0.1158064076384743,0.2047361302979286,0.28835328187418885,-0.20229153331898045,0.287468142435706,0.6841375833165249,0.4066088974889802,-0.4751415789610945,-0.4670563626041146,-0.426418274232323,-0.8430049629978252,-0.08510463563237664,0.7081257108561048,-0.20546370839499115,0.022238306757850778,0.5134412532882715,-0.41471055113721356,0.4908097112976223,0.4471126594627607,-0.2551818741195511,0.2724657230451098,0.26675196694364767,2020-05-25
32,0.37723373097537316,-0.6709663289367795,0.24951052650246539,-0.6315343615973464,-0.1043274903754133,0.8938533663876769,0.5284735959670251,-0.42458592295351233,0.5459349068735478,-0.388417216245204,0.21159707332863337,0.4982884228865546,-0.5633039743417037,0.7673965962483152,0.0454160841976395,-0.1920903255917314,-0.1866961808890888,0.022087865483829013,0.5069184170276907,-0.0003220809428405628,-0.07498025463649481,0.5526621764898326,0.6348524347619122,0.5226058895230038,0.42727634015286464,-0.3953207935275982,0.5561810982858462,-0.03927409651614807,-0.4992698562901889,-0.06165060479361251,-0.3166848801813518,0.6477035909563157,-0.128623906791673,-0.43394720614983584,0.44137186658603983,0.7594430476091459,0.1833862981990452,0.4906977191855828,-0.4510314854933848,0.27094533007280136,-0.6118437986752797,-0.05775298287102685,0.75423916928764,0.3106687852700881,-0.048959690034195584,-0.267199020753551,0.17918052805963577,-0.5317653627395338,2020-05-26
30,-0.7760579397074938,0.21020250704755156,-0.4982861612905693,-0.650478366461179,-0.2350822064813813,0.11924300650068495,-0.41118949287253137,-0.3154823578925295,0.062072820852282926,0.016121359872933134,-0.22123490311597044,-0.01248587440279114,-0.3184401984660784,-0.055466832521081734,-0.41421639490289786,-0.47991237594794794,0.7797422429500426,0.38745363002258393,-0.7403069312536082,-0.1848183215661663,0.5701010831367879,-0.1984904594093827,-0.008737748389168238,0.3420935542845572,1.1452496094778877,1.5647006226177742,-0.23916232688023836,-0.3110816097988792,0.8244613154016901,-0.5970543196166834,-0.004636962928935388,0.19987098295221972,-0.00173815079445109,0.9632370905475984,0.4437353363746893,0.6494851042014891,-0.1452342941650625,-0.4113508376543545,0.05809209107998518,-0.0903658668225437,0.22586455463750513,-0.24654269097220274,-0.1788154584021385,-0.10093447029881293,-0.9765104767195805,-0.43062965292206457,1.0405470777414552,0.049072981313622414,2020-05-27
